date,solar_produced_per_day,daylight,daylight_avg_temp,avg_cloudcover,avg_direct_radiation,weather,max_wind_speed,max_temp
2015-09-26,6.0,719.0,14.850000000000001,33.0,195.5,2,13.8,16.2
2015-09-27,14.0,714.0,15.399999999999999,17.5,191.5,1,19.0,16.9
2015-09-28,16.0,711.0,15.15,61.0,87.0,3,17.6,16.0
2015-09-29,13.0,707.0,15.149999999999999,4.5,266.0,1,21.5,17.0
2015-09-30,15.0,702.0,15.0,0.0,271.0,0,21.7,16.8
2015-10-01,17.0,699.0,14.1,0.0,271.0,0,20.8,15.7
2015-10-02,15.0,695.0,14.4,0.0,268.0,0,13.4,16.7
2015-10-03,15.0,692.0,16.1,10.5,215.0,1,8.9,18.1
2015-10-04,11.0,687.0,14.55,11.5,89.5,3,9.3,16.8
2015-10-05,14.0,683.0,17.0,100.0,7.5,61,15.9,18.1
2015-10-06,4.0,680.0,17.1,92.5,6.0,61,16.5,17.4
2015-10-07,5.0,676.0,15.05,100.0,0.0,51,21.4,16.0
2015-10-08,4.0,673.0,13.95,100.0,34.0,51,12.5,14.9
2015-10-09,6.0,668.0,14.399999999999999,94.5,98.5,3,9.2,15.6
2015-10-10,13.0,664.0,13.3,74.0,51.0,3,17.6,14.6
2015-10-11,3.0,661.0,10.2,23.0,207.0,1,17.1,12.3
2015-10-12,12.0,657.0,9.6,22.5,151.5,1,13.2,11.4
2015-10-13,13.0,653.0,6.9,100.0,33.5,51,19.1,7.6
2015-10-14,4.0,650.0,6.7,100.0,1.0,53,15.1,8.1
2015-10-15,2.0,645.0,6.2,100.0,0.0,53,13.3,6.6
2015-10-16,4.0,641.0,7.949999999999999,100.0,0.0,55,9.6,8.5
2015-10-17,2.0,637.0,9.399999999999999,100.0,0.5,51,8.5,9.8
2015-10-18,6.0,634.0,10.5,100.0,63.5,3,8.6,11.7
2015-10-19,3.0,630.0,12.2,100.0,1.5,3,10.4,12.9
2015-10-20,2.0,626.0,12.35,81.0,78.0,3,14.6,13.6
2015-10-21,3.0,623.0,11.2,100.0,3.5,55,19.4,11.7
2015-10-22,2.0,619.0,13.55,93.0,0.5,3,17.4,14.1
2015-10-23,4.0,615.0,13.1,94.5,30.5,3,8.3,13.6
2015-10-24,10.0,612.0,13.4,97.5,18.5,3,12.1,14.3
2015-10-25,9.0,608.0,12.399999999999999,85.5,69.5,51,13.2,13.2
2015-10-26,2.0,604.0,14.05,7.5,167.0,3,14.9,15.8
2015-10-27,2.0,600.0,15.899999999999999,4.0,182.0,1,13.0,18.0
2015-10-28,1.0,597.0,14.5,100.0,15.5,51,15.8,15.3
2015-10-29,1.0,593.0,13.8,81.0,100.0,3,16.3,15.2
2015-10-30,7.0,589.0,14.149999999999999,29.5,74.5,2,14.7,15.8
2015-10-31,7.0,586.0,13.45,22.0,145.0,1,11.5,15.7
2015-11-01,8.0,583.0,13.3,0.0,167.0,0,10.8,15.1
2015-11-02,8.0,579.0,10.600000000000001,1.0,143.0,2,10.1,13.0
2015-11-03,9.0,575.0,14.65,40.5,118.5,2,13.0,17.2
2015-11-04,6.0,571.0,15.15,72.5,63.5,53,22.2,15.8
2015-11-05,3.0,569.0,14.65,47.5,24.5,55,22.6,16.2
2015-11-06,4.0,565.0,15.850000000000001,100.0,6.5,53,22.3,17.2
2015-11-07,3.0,561.0,18.1,92.0,18.5,51,26.1,19.1
2015-11-08,3.0,558.0,14.850000000000001,83.5,32.0,3,23.7,17.2
2015-11-09,5.0,555.0,13.649999999999999,73.0,18.0,51,27.6,16.7
2015-11-10,4.0,552.0,15.0,100.0,3.5,51,26.6,16.1
2015-11-11,3.0,548.0,13.25,85.0,31.0,51,21.2,14.2
2015-11-12,2.0,545.0,14.6,72.0,21.0,3,18.5,15.1
2015-11-13,4.0,542.0,13.4,63.0,95.0,51,30.4,13.7
2015-11-14,4.0,539.0,9.9,100.0,6.0,55,34.9,10.6
2015-11-15,3.0,535.0,14.6,88.0,19.0,51,36.6,15.2
2015-11-16,2.0,533.0,12.0,100.0,0.0,51,27.5,13.1
2015-11-17,1.0,530.0,14.4,100.0,27.0,61,40.6,15.4
2015-11-18,2.0,528.0,13.2,41.5,63.5,51,41.0,14.0
2015-11-19,4.0,524.0,12.3,97.5,0.0,61,31.9,13.2
2015-11-20,0.0,521.0,8.6,100.0,0.0,51,20.2,9.9
2015-11-21,1.0,519.0,6.05,100.0,46.5,51,20.2,7.1
2015-11-22,3.0,516.0,4.800000000000001,93.0,72.0,53,14.3,5.8
2015-11-23,3.0,513.0,5.65,16.0,112.0,2,16.4,6.5
2015-11-24,4.0,511.0,3.35,100.0,0.0,53,29.6,5.9
2015-11-25,1.0,508.0,7.15,43.5,64.0,53,17.8,7.9
2015-11-26,2.0,506.0,7.65,23.0,99.0,1,12.8,8.6
2015-11-27,5.0,503.0,5.85,77.0,8.5,3,25.9,6.2
2015-11-28,1.0,501.0,6.65,25.5,100.0,53,36.8,6.9
2015-11-29,4.0,498.0,10.2,100.0,1.0,61,41.9,12.2
2015-11-30,1.0,497.0,10.1,100.0,0.0,61,39.3,12.0
2015-12-01,1.0,494.0,11.3,100.0,0.0,53,28.5,12.6
2015-12-02,0.0,492.0,10.45,62.0,59.5,3,19.1,11.2
2015-12-03,4.0,491.0,9.8,32.5,59.0,3,22.6,10.6
2015-12-04,3.0,488.0,9.25,0.0,112.5,55,29.0,10.4
2015-12-05,5.0,487.0,7.6,35.0,42.0,2,29.1,8.1
2015-12-06,2.0,485.0,10.85,90.5,6.0,3,30.4,12.2
2015-12-07,2.0,484.0,11.05,50.0,47.5,3,16.7,12.2
2015-12-08,3.0,483.0,10.95,28.5,54.5,53,20.5,11.6
2015-12-09,2.0,482.0,8.05,8.0,78.5,0,20.3,8.9
2015-12-10,4.0,479.0,5.5,43.0,40.0,3,23.8,6.3
2015-12-11,2.0,478.0,8.6,100.0,0.0,53,27.1,9.3
2015-12-12,2.0,477.0,7.199999999999999,100.0,16.5,51,32.8,10.5
2015-12-13,2.0,476.0,7.6,100.0,0.0,53,31.4,10.5
2015-12-14,1.0,476.0,6.9,45.5,75.5,3,12.7,8.1
2015-12-15,0.0,475.0,8.65,57.5,33.5,53,15.9,10.0
2015-12-16,1.0,475.0,12.45,100.0,0.0,53,21.8,13.0
2015-12-17,3.0,474.0,13.899999999999999,29.5,84.5,3,21.6,14.7
2015-12-18,2.0,473.0,11.8,92.0,4.5,55,18.1,13.2
2015-12-19,1.0,473.0,13.2,100.0,3.0,3,21.3,13.8
2015-12-20,2.0,473.0,13.0,32.5,33.0,3,22.7,13.5
2015-12-21,2.0,472.0,10.3,45.5,26.5,53,36.2,12.0
2015-12-22,2.0,473.0,13.5,100.0,3.5,55,33.2,13.8
2015-12-23,1.0,472.0,11.25,38.5,55.5,51,32.1,13.0
2015-12-24,3.0,473.0,12.2,53.0,47.5,53,30.4,12.5
2015-12-25,2.0,473.0,8.45,100.0,0.0,51,27.4,13.5
2015-12-26,1.0,473.0,12.399999999999999,32.0,75.0,3,26.4,13.6
2015-12-27,3.0,474.0,11.95,85.0,38.0,3,25.1,12.8
2015-12-28,4.0,475.0,10.8,14.5,85.5,1,17.8,12.2
2015-12-29,3.0,475.0,10.25,100.0,9.5,3,16.3,11.3
2015-12-30,2.0,476.0,8.8,37.5,52.0,2,24.3,9.6
2015-12-31,3.0,477.0,8.850000000000001,7.5,87.0,53,24.6,9.6
2016-01-01,4.0,478.0,6.75,85.5,38.0,51,20.1,7.7
2016-01-02,2.0,479.0,9.85,68.0,40.0,53,23.3,10.8
2016-01-03,2.0,480.0,7.35,100.0,7.0,61,26.8,8.4
2016-01-04,2.0,482.0,7.65,81.0,28.5,61,21.2,8.0
2016-01-05,1.0,484.0,6.9,100.0,3.0,51,16.3,7.5
2016-01-06,1.0,485.0,7.35,100.0,7.0,51,12.3,7.9
2016-01-07,2.0,486.0,6.3,100.0,0.0,63,36.4,8.5
2016-01-08,5.0,489.0,6.1,2.5,102.0,2,27.1,7.2
2016-01-09,2.0,490.0,7.15,100.0,15.5,53,27.5,7.8
2016-01-10,2.0,492.0,7.25,44.0,53.0,55,29.2,8.4
2016-01-11,1.0,494.0,5.35,100.0,0.0,61,21.0,7.1
2016-01-12,3.0,496.0,6.1,43.0,63.0,51,25.5,6.6
2016-01-13,2.0,498.0,5.25,100.0,21.5,53,29.8,5.8
2016-01-14,2.0,500.0,4.4,100.0,10.0,73,34.8,5.5
2016-01-15,1.0,502.0,3.6,100.0,7.0,73,32.9,4.4
2016-01-16,1.0,505.0,4.3,34.0,61.0,51,24.5,5.3
2016-01-17,4.0,507.0,1.5,1.0,101.0,51,15.4,2.3
2016-01-18,5.0,510.0,-1.5,42.0,45.0,3,14.1,-0.4
2016-01-19,4.0,512.0,-1.0,0.0,110.0,3,9.7,0.2
2016-01-20,5.0,515.0,2.1,97.0,23.0,51,11.0,3.1
2016-01-21,3.0,518.0,2.6,53.0,50.0,3,11.2,4.1
2016-01-22,4.0,520.0,3.6,54.0,29.0,55,22.5,6.3
2016-01-23,3.0,523.0,8.7,95.0,34.0,3,16.9,9.6
2016-01-24,2.0,526.0,8.8,100.0,0.0,53,18.7,10.4
2016-01-25,1.0,530.0,11.3,10.0,99.0,3,20.1,12.5
2016-01-26,5.0,532.0,9.9,66.0,28.0,51,30.7,11.0
2016-01-27,4.0,535.0,10.7,100.0,0.0,55,31.8,11.3
2016-01-28,1.0,538.0,7.2,15.0,116.0,53,23.2,10.5
2016-01-29,7.0,542.0,8.4,100.0,0.0,51,35.5,9.8
2016-01-30,2.0,544.0,7.9,100.0,0.0,63,36.3,9.6
2016-01-31,0.0,548.0,6.4,100.0,0.0,53,28.4,11.3
2016-02-01,2.0,551.0,11.3,100.0,1.0,3,38.6,11.6
2016-02-02,1.0,555.0,9.1,100.0,7.0,53,32.9,11.6
2016-02-03,2.0,557.0,4.8,71.0,98.0,51,21.6,5.6
2016-02-04,3.0,561.0,8.2,100.0,7.0,61,30.3,8.9
2016-02-05,2.0,564.0,9.5,100.0,0.0,51,21.3,9.8
2016-02-06,1.0,568.0,9.5,100.0,10.0,3,29.3,11.3
2016-02-07,3.0,572.0,8.4,36.0,87.0,55,31.3,11.8
2016-02-08,6.0,574.0,8.8,54.0,113.0,61,43.4,9.2
2016-02-09,2.0,578.0,4.8,100.0,0.0,71,32.9,7.4
2016-02-10,3.0,582.0,6.1,74.0,74.0,53,23.8,6.9
2016-02-11,4.0,586.0,6.5,85.0,83.0,3,14.0,7.0
2016-02-12,6.0,590.0,4.7,64.0,34.0,51,17.3,6.2
2016-02-13,10.0,592.0,4.3,100.0,11.0,53,18.5,5.1
2016-02-14,3.0,596.0,3.0,100.0,11.0,71,19.9,3.6
2016-02-15,4.0,600.0,4.7,61.5,89.5,71,24.6,5.6
2016-02-16,4.0,604.0,3.25,1.0,218.5,2,10.0,4.3
2016-02-17,10.0,608.0,2.9,0.0,214.0,2,9.4,4.5
2016-02-18,10.0,612.0,4.4,98.0,18.0,51,14.5,5.7
2016-02-19,9.0,615.0,6.0,20.0,138.0,51,25.9,7.7
2016-02-20,5.0,619.0,8.7,100.0,0.0,53,33.3,10.4
2016-02-21,2.0,623.0,11.3,100.0,0.0,3,36.7,11.6
2016-02-22,2.0,627.0,7.7,100.0,0.0,61,32.6,10.4
2016-02-23,1.0,630.0,6.2,32.0,88.0,53,18.6,7.4
2016-02-24,7.0,634.0,5.0,27.0,167.0,51,10.2,6.0
2016-02-25,8.0,638.0,4.1,45.0,166.0,51,14.7,5.6
2016-02-26,5.0,642.0,5.1,100.0,50.0,3,10.8,5.8
2016-02-27,6.0,645.0,5.1,20.0,252.0,3,22.6,6.8
2016-02-28,11.0,649.0,4.8,29.0,155.0,1,26.0,6.4
2016-02-29,15.0,653.0,4.8,4.0,264.0,1,19.3,6.0
2016-03-01,12.0,657.0,3.8,100.0,0.0,55,28.7,7.9
2016-03-02,3.0,661.0,6.4,100.0,104.0,61,28.8,8.6
2016-03-03,7.0,665.0,5.7,58.0,102.0,73,20.9,7.6
2016-03-04,11.0,669.0,4.2,100.0,0.0,61,28.0,5.9
2016-03-05,5.0,673.0,3.8,100.0,28.0,3,8.2,5.2
2016-03-06,7.0,676.0,5.2,66.0,118.0,61,18.1,6.9
2016-03-07,8.0,681.0,4.9,61.0,124.0,73,8.9,6.3
2016-03-08,7.0,685.0,6.3,57.0,138.0,53,18.0,7.3
2016-03-09,8.0,689.0,6.3,91.0,27.0,3,29.3,7.7
2016-03-10,7.0,692.0,8.5,14.0,290.0,1,12.6,9.8
2016-03-11,14.0,697.0,8.2,63.0,98.0,3,14.3,9.6
2016-03-12,10.0,701.0,8.3,4.0,289.0,1,13.0,9.7
2016-03-13,15.0,704.0,7.3,0.0,258.0,2,19.5,9.4
2016-03-14,17.0,708.0,5.85,2.0,284.5,1,20.3,8.0
2016-03-15,18.0,712.0,7.550000000000001,40.0,120.0,3,18.6,9.1
2016-03-16,10.0,716.0,6.550000000000001,77.5,55.0,3,24.9,7.1
2016-03-17,12.0,720.0,8.55,0.0,302.5,0,14.6,10.3
2016-03-18,16.0,724.0,6.0,90.0,11.0,3,11.4,7.8
2016-03-19,3.0,727.0,5.9,90.0,4.0,3,15.3,7.3
2016-03-20,5.0,732.0,7.65,85.0,10.5,3,14.0,8.5
2016-03-21,7.0,736.0,9.0,87.5,70.5,51,15.6,9.9
2016-03-22,6.0,739.0,9.85,67.0,125.0,51,18.7,10.8
2016-03-23,14.0,743.0,9.1,83.0,67.0,3,19.4,10.1
2016-03-24,10.0,748.0,8.5,100.0,6.0,51,18.2,9.7
2016-03-25,10.0,751.0,8.2,92.0,22.0,61,22.2,10.4
2016-03-26,10.0,755.0,11.7,63.0,50.0,3,28.7,13.1
2016-03-27,10.0,760.0,10.1,42.0,255.0,63,29.7,12.1
2016-03-28,14.0,763.0,10.2,56.0,110.0,53,44.3,12.0
2016-03-29,17.0,767.0,9.7,41.0,154.0,53,30.5,11.6
2016-03-30,19.0,771.0,10.4,76.0,136.0,51,24.0,11.7
2016-03-31,12.0,775.0,8.9,100.0,4.0,53,15.1,10.0
2016-04-01,6.0,779.0,10.4,81.0,93.0,3,14.6,12.0
2016-04-02,12.0,783.0,11.8,86.0,152.0,51,16.4,14.8
2016-04-03,9.0,786.0,17.2,38.0,215.0,51,19.4,19.3
2016-04-04,17.0,790.0,14.5,64.0,159.0,53,21.6,15.9
2016-04-05,11.0,795.0,11.5,100.0,37.0,53,17.6,13.3
2016-04-06,8.0,798.0,10.1,88.0,46.0,51,30.7,11.0
2016-04-07,8.0,802.0,8.9,56.0,213.0,61,27.1,10.7
2016-04-08,8.0,806.0,10.9,47.0,203.0,51,10.9,12.0
2016-04-09,15.0,809.0,12.05,48.0,139.0,51,20.2,13.6
2016-04-10,16.0,814.0,12.2,53.0,262.0,51,19.3,15.1
2016-04-11,20.0,818.0,16.2,15.0,217.5,2,22.7,19.2
2016-04-12,13.0,821.0,13.15,36.5,199.5,51,14.4,15.1
2016-04-13,12.0,825.0,12.6,81.5,42.5,3,10.9,14.6
2016-04-14,13.0,829.0,14.35,39.5,329.0,51,10.5,16.2
2016-04-15,17.0,833.0,13.149999999999999,54.0,116.0,61,22.4,14.9
2016-04-16,17.0,837.0,10.25,51.5,208.5,53,26.6,12.1
2016-04-17,10.0,841.0,8.8,37.0,257.0,53,16.8,10.7
2016-04-18,24.0,844.0,11.2,92.5,181.5,3,21.4,12.4
2016-04-19,8.0,848.0,11.85,51.0,152.0,3,14.3,12.5
2016-04-20,23.0,851.0,11.3,0.0,359.0,1,16.6,13.6
2016-04-21,23.0,855.0,15.0,16.5,241.0,3,16.6,17.6
2016-04-22,23.0,859.0,11.7,89.0,54.5,3,17.3,13.5
2016-04-23,18.0,862.0,8.100000000000001,39.5,279.0,51,25.8,9.3
2016-04-24,15.0,866.0,6.8,69.0,222.0,53,25.1,8.5
2016-04-25,22.0,870.0,7.65,100.0,70.0,61,21.6,9.6
2016-04-26,7.0,873.0,6.8,74.0,250.0,55,30.4,8.2
2016-04-27,15.0,877.0,7.050000000000001,69.0,118.0,53,24.9,8.8
2016-04-28,13.0,880.0,8.45,51.5,299.0,53,16.4,10.0
2016-04-29,16.0,884.0,8.5,100.0,23.0,55,26.5,10.1
2016-04-30,12.0,888.0,9.5,87.0,133.0,51,18.8,11.4
2016-05-01,13.0,890.0,11.4,7.0,340.0,1,16.7,13.5
2016-05-02,27.0,894.0,13.9,29.0,279.0,3,14.0,16.3
2016-05-03,20.0,898.0,11.9,19.0,320.0,51,19.5,13.5
2016-05-04,29.0,901.0,13.8,8.0,137.0,2,10.9,15.0
2016-05-05,23.0,905.0,16.6,0.0,412.0,1,15.3,18.2
2016-05-06,28.0,907.0,20.1,19.0,386.0,1,15.6,22.3
2016-05-07,25.0,911.0,22.1,8.0,264.0,1,11.5,24.2
2016-05-08,19.0,915.0,22.1,1.0,403.0,53,20.3,24.2
2016-05-09,27.0,917.0,22.0,29.0,286.0,2,19.3,23.7
2016-05-10,19.0,921.0,18.5,88.5,46.0,63,15.4,20.8
2016-05-11,11.0,924.0,20.85,36.5,227.5,2,15.4,23.4
2016-05-12,20.0,927.0,21.35,28.5,197.0,3,19.5,23.0
2016-05-13,21.0,930.0,19.0,5.5,301.5,1,25.3,22.0
2016-05-14,25.0,933.0,10.35,80.0,90.5,51,27.0,11.8
2016-05-15,21.0,936.0,11.05,78.5,144.5,51,23.8,12.2
2016-05-16,14.0,939.0,11.899999999999999,74.0,190.0,51,13.7,13.5
2016-05-17,16.0,941.0,15.1,61.0,117.5,51,15.6,17.0
2016-05-18,13.0,945.0,15.75,99.0,50.5,53,18.9,17.7
2016-05-19,14.0,947.0,15.05,75.0,43.5,51,15.3,16.9
2016-05-20,22.0,949.0,15.4,100.0,27.0,51,19.1,18.1
2016-05-21,16.0,953.0,20.2,87.5,138.0,63,22.4,23.0
2016-05-22,20.0,955.0,16.0,100.0,0.0,61,17.6,17.5
2016-05-23,6.0,957.0,13.7,100.0,8.0,61,24.1,14.7
2016-05-24,9.0,960.0,12.55,100.0,49.0,3,19.9,15.6
2016-05-25,15.0,962.0,14.45,100.0,73.5,51,8.6,16.5
2016-05-26,20.0,964.0,18.0,66.0,146.0,3,14.6,20.0
2016-05-27,23.0,967.0,19.85,24.0,288.5,53,13.5,22.3
2016-05-28,22.0,969.0,19.200000000000003,31.5,235.5,63,12.7,22.2
2016-05-29,19.0,971.0,18.1,94.5,54.5,63,19.9,21.8
2016-05-30,9.0,973.0,14.9,100.0,0.0,63,25.6,15.5
2016-05-31,2.0,975.0,18.6,88.5,80.0,53,21.0,19.6
2016-06-01,7.0,977.0,17.75,99.0,17.0,63,19.5,21.0
2016-06-02,5.0,978.0,16.5,100.0,16.0,55,24.9,18.2
2016-06-03,6.0,980.0,16.4,96.0,31.0,53,14.5,20.2
2016-06-04,13.0,982.0,18.9,100.0,64.5,63,13.2,23.8
2016-06-05,15.0,983.0,22.4,23.0,272.0,55,15.0,25.1
2016-06-06,15.0,985.0,22.65,3.0,375.5,51,12.8,25.0
2016-06-07,21.0,986.0,22.35,21.5,248.0,61,15.6,24.8
2016-06-08,21.0,988.0,18.95,22.5,293.5,61,20.7,22.4
2016-06-09,33.0,988.0,17.45,14.0,290.5,3,14.2,19.6
2016-06-10,31.0,989.0,19.35,31.5,214.0,2,13.5,21.1
2016-06-11,20.0,991.0,18.45,90.0,37.0,53,12.1,20.7
2016-06-12,17.0,992.0,18.3,89.5,68.0,63,11.8,21.2
2016-06-13,13.0,992.0,16.5,100.0,49.0,61,19.7,19.9
2016-06-14,9.0,993.0,16.55,82.0,52.0,63,21.4,17.9
2016-06-15,19.0,993.0,16.05,86.0,91.5,63,14.0,17.6
2016-06-16,16.0,994.0,18.0,51.0,103.0,53,6.9,20.4
2016-06-17,9.0,994.0,16.7,75.0,73.0,63,8.8,18.9
2016-06-18,17.0,995.0,15.0,87.0,147.0,63,21.6,16.5
2016-06-19,12.0,995.0,16.5,80.0,34.0,51,14.3,17.8
2016-06-20,21.0,995.0,15.6,100.0,0.0,63,24.6,17.2
2016-06-21,7.0,995.0,17.4,100.0,0.0,51,14.8,18.1
2016-06-22,7.0,995.0,23.4,90.0,211.0,51,12.3,25.3
2016-06-23,22.0,995.0,24.0,61.0,82.0,61,12.7,28.2
2016-06-24,20.0,995.0,20.7,47.0,282.0,63,15.8,22.4
2016-06-25,25.0,994.0,16.8,94.0,50.0,51,13.6,18.8
2016-06-26,12.0,994.0,16.4,68.0,180.0,61,18.8,17.9
2016-06-27,16.0,992.0,16.8,100.0,22.0,51,20.7,18.7
2016-06-28,12.0,992.0,19.0,68.0,168.0,61,16.4,20.9
2016-06-29,20.0,991.0,17.6,100.0,59.0,55,26.1,19.4
2016-06-30,16.0,991.0,17.4,100.0,13.0,51,22.2,18.8
2016-07-01,10.0,990.0,18.3,100.0,7.0,51,23.5,19.3
2016-07-02,11.0,988.0,16.0,43.0,291.0,63,25.9,18.0
2016-07-03,24.0,987.0,17.4,46.0,240.0,51,20.7,19.0
2016-07-04,23.0,986.0,19.200000000000003,56.5,113.0,3,8.0,21.3
2016-07-05,24.0,985.0,17.5,59.5,122.5,51,26.4,18.7
2016-07-06,16.0,983.0,17.65,78.0,153.0,51,13.0,19.4
2016-07-07,28.0,982.0,20.75,79.0,68.0,3,11.1,22.3
2016-07-08,20.0,980.0,19.7,40.5,137.5,2,21.2,21.6
2016-07-09,14.0,978.0,22.1,58.5,203.0,3,17.3,24.5
2016-07-10,20.0,977.0,23.950000000000003,38.0,253.5,3,19.1,26.6
2016-07-11,22.0,975.0,20.35,55.5,177.0,51,29.6,21.8
2016-07-12,34.0,973.0,18.15,42.0,149.0,63,17.6,20.1
2016-07-13,9.0,971.0,16.1,61.5,88.0,63,21.6,18.0
2016-07-14,10.0,969.0,16.85,40.0,315.0,51,20.8,17.8
2016-07-15,28.0,967.0,19.15,54.0,261.5,3,15.9,20.3
2016-07-16,20.0,964.0,21.049999999999997,89.0,33.0,51,15.1,22.4
2016-07-17,21.0,962.0,22.0,33.5,128.0,53,15.3,24.3
2016-07-18,19.0,960.0,24.65,36.0,287.5,2,10.7,26.3
2016-07-19,22.0,958.0,27.200000000000003,0.0,407.5,0,12.3,29.6
2016-07-20,22.0,955.0,28.049999999999997,0.0,291.0,51,18.5,30.8
2016-07-21,22.0,953.0,23.5,39.0,302.0,3,13.7,26.1
2016-07-22,21.0,950.0,21.45,68.5,98.0,61,12.6,23.1
2016-07-23,18.0,947.0,21.45,81.5,92.0,63,14.4,24.3
2016-07-24,16.0,945.0,22.700000000000003,57.0,163.5,2,10.6,24.7
2016-07-25,22.0,941.0,21.25,75.5,98.5,51,13.7,23.7
2016-07-26,19.0,939.0,20.9,76.0,77.0,3,8.1,22.5
2016-07-27,13.0,936.0,20.1,99.0,64.0,53,22.4,21.4
2016-07-28,17.0,933.0,21.3,67.0,189.0,53,18.4,22.5
2016-07-29,15.0,930.0,20.6,68.0,117.0,51,20.7,22.2
2016-07-30,18.0,927.0,19.6,83.0,78.0,53,16.1,20.8
2016-07-31,13.0,924.0,19.1,40.0,280.0,51,16.7,20.4
2016-08-01,25.0,921.0,18.9,55.0,137.0,51,13.7,20.8
2016-08-02,10.0,918.0,17.5,100.0,0.0,61,20.6,18.2
2016-08-03,5.0,914.0,19.1,100.0,3.0,53,25.3,19.7
2016-08-04,14.0,912.0,19.6,72.0,86.0,51,26.4,20.8
2016-08-05,11.0,908.0,19.9,36.0,298.0,51,15.6,21.2
2016-08-06,21.0,905.0,20.1,49.0,209.0,51,16.9,20.9
2016-08-07,21.0,902.0,21.9,50.0,66.0,3,19.6,23.2
2016-08-08,15.0,899.0,18.4,34.0,144.0,51,21.3,20.3
2016-08-09,25.0,895.0,17.3,37.0,278.0,51,16.5,18.1
2016-08-10,23.0,892.0,15.1,36.0,235.0,63,14.8,15.9
2016-08-11,20.0,888.0,14.4,100.0,0.0,55,21.5,16.0
2016-08-12,5.0,885.0,21.0,73.0,94.0,51,19.4,22.8
2016-08-13,22.0,881.0,20.4,51.0,166.0,3,18.3,22.4
2016-08-14,20.0,877.0,19.6,50.0,76.0,53,13.5,21.8
2016-08-15,15.0,874.0,20.3,14.0,351.0,2,14.0,22.0
2016-08-16,26.0,870.0,20.7,14.0,360.0,1,16.8,22.8
2016-08-17,21.0,867.0,22.45,0.0,415.0,0,15.9,24.8
2016-08-18,15.0,863.0,22.25,39.0,209.5,3,12.8,24.3
2016-08-19,20.0,860.0,22.5,89.0,63.5,53,16.9,24.0
2016-08-20,25.0,856.0,20.8,30.0,280.0,3,22.4,22.3
2016-08-21,19.0,852.0,17.9,74.0,87.5,63,23.4,19.4
2016-08-22,15.0,849.0,21.35,67.5,178.0,55,23.3,23.5
2016-08-23,21.0,845.0,25.4,0.0,369.5,1,11.9,27.7
2016-08-24,23.0,842.0,27.9,0.0,372.0,0,13.0,30.7
2016-08-25,23.0,838.0,29.1,0.0,364.0,0,11.8,31.5
2016-08-26,22.0,835.0,26.8,3.0,354.0,1,14.0,28.5
2016-08-27,17.0,831.0,27.4,25.0,265.5,1,16.9,30.9
2016-08-28,14.0,826.0,23.049999999999997,15.0,202.0,2,22.9,24.5
2016-08-29,19.0,823.0,20.55,49.0,185.0,51,14.1,22.1
2016-08-30,16.0,819.0,21.9,3.0,347.5,0,8.9,23.7
2016-08-31,22.0,816.0,22.75,36.5,190.5,3,11.4,25.4
2016-09-01,15.0,812.0,21.2,28.5,181.0,3,15.1,22.8
2016-09-02,23.0,808.0,21.3,52.0,121.0,53,14.8,23.8
2016-09-03,12.0,804.0,21.450000000000003,59.0,86.5,51,14.5,23.9
2016-09-04,17.0,800.0,19.6,86.0,59.0,63,30.6,20.5
2016-09-05,7.0,797.0,20.3,70.0,94.0,3,14.8,21.4
2016-09-06,14.0,792.0,22.2,90.0,9.0,51,8.9,23.1
2016-09-07,9.0,789.0,24.5,0.0,357.0,0,11.9,25.9
2016-09-08,21.0,785.0,23.3,0.0,345.0,2,21.0,27.0
2016-09-09,18.0,782.0,21.0,1.0,308.0,2,12.1,23.0
2016-09-10,21.0,777.0,23.5,9.0,233.0,1,14.5,25.2
2016-09-11,16.0,773.0,21.8,88.0,24.0,51,10.5,22.6
2016-09-12,7.0,770.0,25.6,7.0,240.0,1,11.1,27.9
2016-09-13,14.0,766.0,28.1,0.0,298.0,0,13.8,30.4
2016-09-14,23.0,762.0,28.25,6.5,294.5,0,11.4,29.7
2016-09-15,17.0,758.0,25.35,0.5,271.0,53,20.4,27.7
2016-09-16,13.0,755.0,20.4,73.0,205.5,53,20.3,22.3
2016-09-17,12.0,751.0,20.299999999999997,60.5,137.0,53,10.6,21.4
2016-09-18,14.0,746.0,19.7,92.0,117.5,3,16.7,20.6
2016-09-19,12.0,743.0,19.15,32.0,127.0,2,11.6,20.5
2016-09-20,10.0,739.0,19.200000000000003,25.0,147.5,3,7.0,20.0
2016-09-21,13.0,735.0,19.25,48.5,148.5,3,8.6,19.9
2016-09-22,14.0,731.0,20.05,69.5,66.0,3,9.7,21.4
2016-09-23,11.0,727.0,19.299999999999997,24.0,218.5,2,11.0,20.5
2016-09-24,10.0,723.0,21.85,0.0,256.5,3,18.4,23.6
2016-09-25,17.0,719.0,19.8,22.0,131.0,51,22.5,23.2
2016-09-26,5.0,716.0,17.2,79.0,34.5,3,12.0,18.1
2016-09-27,8.0,711.0,19.05,5.0,250.0,3,18.3,21.0
2016-09-28,13.0,708.0,20.4,54.0,164.5,3,22.3,22.2
2016-09-29,13.0,704.0,18.450000000000003,92.5,33.5,53,29.3,19.2
2016-09-30,4.0,700.0,17.4,75.0,45.0,51,17.1,18.6
2016-10-01,7.0,697.0,17.1,32.5,188.5,55,18.4,19.0
